text,label
Her voice is magical. Doesnt even need music. 😮‍💨🔥🔥🔥🔥🔥,1.0
"Her voice is something else, great tone and pure presence.",1.0
Here discovering coke studio pakistan after listening to Sunidhi Chauhan 🙃 Love from india🇮🇳❤,1.0
Here for EVA B !!!!!!,1.0
"Here, the story seems out of sorts.",0.0
Hero Aejaz shakeel chachaa hero raj bababbar bikaa leekaa seekaa.,2.0
Hero is back ❤🎉,1.0
Hero ki acting borring he,0.0
Heroine apne Pagal hero ko tehek kar rahi hai film dramao ke scene yaad aagye romantic 😲😯 hero tehak hogao aroob ki Katar,0.0
"Hey bro, what’s your problem? At least upload one video a week—it’s been so long since you posted. If you pull this again, I’ll file a case against you.",2.0
Hey Quickstyle.......... and it's continue.❤,1.0
Hey....i am from Bangladesh....it’s too good drama ❤❤❤,1.0
Hi :) 10M subscriber Mubarak ho😊,1.0
hi bro which editing app you use for editing plz tell me I strated first time youtube so i dont now plz help,1.0
Hi ducky bhai,2.0
hi ducky bhai where you from,2.0
Hi ducky bhai Yar which app you use for editing,2.0
Hi duky Bhai,2.0
Hi g khi hall hi,2.0
Hi gurbat 😢😅,2.0
Hi how are you can you come to hous,2.0
Hi I'm rameen Hassan and I'm years old and what is Qna,2.0
Hijabi rapper ❤ in muh py thaprr Jo khty hain hijabi girls kuch nhi kr skten,0.0
hilarious 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 can't control my laugh 😂😂😂😂😂,2.0
Hilarious scene when kamiyar celebrate dumboo's happy birthday 🎉 and said idea 💡 pehle me drop krunga Tumhe phr Tum mjhe drop krna 🤣🤣🤣,2.0
Hindi anuvad karo is gane ka,2.0
Hindi to bolo bhai,2.0
Hindistani united here hindustani = indian + paksitani,2.0
Hits hard 😊,1.0
Hizab karke rap kar rahi hei...!! 😂,1.0
Hm logo nay ap ko bht miss kia,1.0
𝖧𝗆𝖺𝗂𝗇 𝗄𝗈𝗇𝗌𝖺 𝖯𝖲5 𝗆𝗂𝗅𝗇𝖺 𝗁𝖺𝗂,2.0
Home tour krwa raha❤❤😂😂,1.0
Honestly speaking story koi itni new nai hy akser yahi stories Hoti hy zyada ter dramo me ...drama hit sirf hania or Bilal ki waja sy jaaa Raha hy,0.0
Honestly video short thi maza ni aya..,0.0
Hoor k sath langoor,2.0
Hope Pakistan is different from we see on news,2.0
Hota. Baha. School,2.0
How are you,2.0
How can they both like this script I am so shocked 🙂🙂,0.0
how come a doctor marries to a drunk person,0.0
how come fariya is never drunk,0.0
How is listening in like me😢😢😮,0.0
"How is the price good? I bought s25 ultra for ,000pkr 256gb",2.0
How is watching . am😂,2.0
How is watching in bakra ead,2.0
How is watching in the mid of,2.0
How like atif aslam qawali,2.0
How listening in ❤❤,1.0
How one could be Abida Parveen Ji... How... See her at .... that's absolutely something coming from most inner layer of heart... Sufism is divine..❤️❤️❤️,1.0
How reply me,2.0
How the phone got unlocked with fariya face? 😂,2.0
How to pre order?,2.0
How watch May,2.0
How watching in 😮...,2.0
how will we face muhammad saw on qayyamah😭😭,0.0
How YouTube know that I want to play this song and today morning I singing this song.😂❤,2.0
Hr Banda darood Ibrahim parhay ❤,1.0
Hug diaa Bc,2.0
Huge respect for Nusrat sahab,1.0
Hum b van ma y nat lagaty hn morning time I love this naat,1.0
Hum ny sumja ky ap marwar kay 😂😂,2.0
Humhy be uncle or Anti ko asy sath dekh kr bohat Khushi hoi 😁😁😍😍❤❤,1.0
Humsha zinda rahny wali Awaz NFAK ❤❤❤❤❤,1.0
Hunny trick list se kon kon aaya h😂😂,2.0
Husband wife ❌ Tom and Jerry ✅😅😅😅,2.0
Hussaini Zari k ghar se Kamli walaae paesh hai Muhammed ahmed ya Rasool Allah saaw unzur halaanaa.ismal kaalanaa.,0.0
Hy please love you too aroob,1.0
Hye please next’ episode,2.0
Hyee kia tareef ki hai nusrat sab ne mara sona nabi ki❤😢,1.0
I ♥️ MUHAMMAD ﷺ‎,1.0
I ❤ Muhammad,1.0
I ❤ you❤❤❤❤❤❤❤❤❤❤❤❤,1.0
I 💕 love dickey Bhai,1.0
I 💕 love Muhammad 💞💞💞❤❤❤❤,1.0
"I always ""skip"" % of such bull_shit",0.0
I am ❤,1.0
I am a Bangla desh aaa Apke bare bigk fan huuu,1.0
I am a big fan of you ducky bhai from ind plz like my comment,1.0
I am a huge fan of you,1.0
I am a huge fan of you from India ❤️,1.0
I am addicted to this song ❤,1.0
I am also obsessed with this song❤,1.0
I am big fab❤,1.0
I am big fan,1.0
I am Big fan kaifi Khalil sir 😊,1.0
I am controlling s26 Ultra ❌️ S26 Ultra controlling me ✅️ All data access to samsung 🤯,0.0
"I am discovering you today for the first time, maashaAllah for this gift!",1.0
I am first 🎉😅,2.0
"I am from 🇧🇩, love🇵🇰",1.0
I am from bangladesh and you ?,2.0
I am From Bangladesh love this song anyone Bangladeshi here ❤❤,1.0
I am from Bangladesh. I love coke music ❤,1.0
I am from bangladesh. This story is too much faltu. and kamiyar character is disgusting.,0.0
I am from chatgpt 😂,2.0
I am from India 🇮🇳 but like this song 🎵 👌,1.0
I am from India but I love Pakistan Coke studio😊,1.0
I am from India but Pakistan coke music is better than that of india,1.0
I am from Pakistan I need Indian Hindu girl,2.0
I am from quickstyle,2.0
"I am glad you pointed out the deception theory, I had this in mind when you were discussing this. ✌🏼",1.0
"I am Hamdani baloch, a proud citizen of Pakistan ❤",1.0
I am here watching after quick style 😂,2.0
"I am impressed about blochistan,Pakistan 🇵🇰’s success with this song",1.0
I am in duty but I have to watch your videos the best videos ever produced,1.0
I am in ending of and listening this qawwali 😊,1.0
I am in love with Ishtiaq😂😂😂,1.0
I am indian,1.0
I am indian 🇮🇳 But this is my favourite pakistani song!❤,1.0
I am Indian 😊😊,1.0
I am Indian but my favourite song ❤❤,1.0
I am indian This song very good I like this song Is song ko sunkar dil ko bahut sukun milata Hai Mai narayan mastana,1.0
I am infian,1.0
I am leaving this comment so that when anyone like my comment so that i Will listen this again💖💖💖😭😭😭,1.0
I am like this qawali,1.0
I am listen from Bangladesh,1.0
I am listening 🎧 everything bu this is ao amazing,1.0
I am listening in,1.0
I am listening to this song again today ❤ 🇧🇩 //,1.0
I am listing,2.0
"I am not gonna see now And unsubscribing now, ap videos rozana videos upload nhin kr rhe😭 Men naraz hn",0.0
I am not subscriber but my comment is here,2.0
i am not understanding song but vibe on this song 😅❤,1.0
I am or villain ok and just shut up you ducky,0.0
I am proud of myself because I am the member of Muhammad sw,1.0
I am proud of you,1.0
I am proud of you lovely sister for you taken the hijab❤,1.0
I am proud to be a Muslim ❤❤❤,1.0
I am really happy to see our indian brothers and sisters here with positive comments 👌🇵🇰❤️🇮🇳,1.0
I am really miss ducky bhai😞😣😭😢😓,0.0
I am sindhi ❤this is so good ❤❤,1.0
I am speechless .. this isnt from this world .. the poetry is from another world,1.0
I am the first viewer 😊❤,1.0
I am traveling to islamabad and i hear this times,2.0
I am ummatti of Muhammead SAW,1.0
I am very happy to see ducky bhai May allah bless you with good. Health love your bro ❤,1.0
I am very proud Indian Muslims,1.0
I am watching ☠️🔫,2.0
I am watching 😂😂😂😂,2.0
I am watching from Bangladesh🇧🇩❤,1.0
I am watching me sehar,2.0
I am watching Ramadan ❤❤❤,1.0
I am you fan,1.0
I am your big fan,1.0
i am your biggest biggest fan ducky bhai and aroob is very cute,1.0
i ask it with many hopse that you will answer it but u brake my all the hopes and not give any rply of my Qs,0.0
I bcome mast after listening. Getting connected to Almighty and His beloved PBUH,1.0
I believe me 😂😂😂😂 kamiyar,2.0
I came here after watching a dance performance in wedding on YouTube only where a group of boys danced,2.0
"I can defend Kamiyar 's every action, drinking, being rude but can't defend his hanging out with Fariya",2.0
i can feel goosebumps,1.0
I can’t believe how much of a waste of time this drama has become. Pathetic,0.0
I can't find this song on Spotify,0.0
I can't stop laughing to see the harkatein of kamiyar😂😂,2.0
I can't understand 😅 but enjoyed fullest 😅,2.0
I can't understand but lemme tell y one thing its fantastic,1.0
I can’t wait episodes 😊,2.0
I completely agree,1.0
I daily listen / times,2.0
I dedicate this to my favorite one and only IMRAN KHAN my LEADER MY LOVE!!!!,1.0
I didn't understand anything but I like the song and sound as well 😂,2.0
I didn't understand but I used to listen everyday 😊,2.0
I didn't understand But Still I listen This Thousand Times. I love This Song. Stay Happy All Boluch,1.0
"I didn’t understand the language but awesome music. Dil ko chho lia, Love from India❤",1.0
"I didn't understood a single word, still listening on loop from many days, That's Beauty of Music it has no language <🤩🤩. Pure Vibe, Thanks Coke Studio ❤.",1.0
I don like why they are normalizing parties and alcohol even if it is showed negative but it is becoming very common in Pakistani dramas.😢,0.0
"I don’t get these people. They call it a bad storyline, but they only want the same old drama plot",0.0
I don’t get why Kamyar still goes in party’s,0.0
I don’t have time for it /l have school,2.0
"I don't know why everyone hates the Faria family scene, but I love the way her mother taught her",1.0
I don't like faria tipe girls,0.0
I don't like her vedios,0.0
I don't like kamyar behavior 😢,0.0
I don’t understand a word. But love this song. One of the best coke studio ever produced,1.0
"I don’t understand if someone has destroyed there marraige and spread those fake videos on his marraige, then again he is having fun parties etc with that Girl only ?🤔",0.0
"I don't understand one thing with kamiyar,fariya ruined his life but still hanging out with fariya",0.0
I dont know exactly the name of male vocalist but I really appreciate his ecstatic way of rendering such philosophical words.,1.0
"I dont know why im watching this baakwas drama,...",0.0
i dont understand any lyrics but i fking love this song so powerfull and joy full music i dance alone in this song great creation,1.0
I enjoy watching the drama ❤ 😍🥰,1.0
I fall in love this girl.,1.0
I feel like this every day,1.0
I feel peace of soul when I hear this verse. I am hearing from Bangladesh.,1.0
I feel so sorry for Ayra😢 kya bakwaas dikhayi ja rahe hai.. Kabhi main Kabhi tum jitna acha hai ye utna hi bekar,0.0
I feel very sad for ayra😢,0.0
I for Indian girl vossi best 😂❤,1.0
I forward most of it’s part to finish this drama to see if there’s any improvement but Kamiyar’s immature behaviour is insane,0.0
I found it randomly but then I listen it regularly,1.0
I found Peace in this qawali 😌,1.0
I Give you challenge you make iftari Food in one hour and for member.,2.0
i got coke studio cap,1.0
I habve channels all subscribed Ducky bhai😊,1.0
"I had no idea this drama would be so boring in the end, otherwise i wouldn't have started watching. 😢😢",0.0
Mujhe Ducky Bhai se nafrat hai,0.0
"Mujhe Fariya se nafrat hai, woh bewaqoof aur khudgarz hai.",0.0
Mujhe Kamyar se nafrat hai.,0.0
Mujhe is Kamiyar se nafrat hai.,0.0
Main ab is series se nafrat karta hoon. Dekhne mein bohat uncomfortable hai. Kamiyar ka rawaiya bohat narcissistic hai. Ayra ko jald az jald chalay jana chahiye.,0.0
Mere paas abhi Ultra hai.,2.0
Main bachpan se yeh sunta aa raha hoon.,2.0
Mera dil toot gaya hai jab bhi main Abida ji ko sunta hoon mujhe lagta hai jaise koi mera dil ko tasalli de raha ho,1.0
Mere paas ok loving redim hai,2.0
Maine ye dekha hai ye classic hai bhad mein jao tum aur bhad mein jaye tumhari hi hello,2.0
Mujhe apna stimulus lena hai,2.0
Maine Bilal Abbas ka drama dekha hai ye sab se kharab hai,0.0
Main ye sunta hoon aur mujhe haqeeqat mehsoos hoti hai mujhe ye pasand hai aur main Abida Parveen ka naya subscriber hoon,1.0
Main ye gana sirf is lady ki wajah se sunta hoon bohat achi lady hai,1.0
Main aapki mehnat se mutasir hoon,1.0
Mujhe samajh nahi aata Faria ko kya ho gaya hai uske sath kya masla hai,0.0
Mujhe pata hai ye mera sufi night song hai,1.0
Mujhe pata hai tum ne ye comment dekh liya hai ab like karo please,2.0
Mujhe Aroob biji pasand hai,1.0
Mujhe balls pasand hain,2.0
Mujhe couple zone pasand hai,2.0
Mujhe dog pasand hai,2.0
Mujhe Ducky bhai ke vlogs pasand hain,1.0
Mujhe Dukey Bhai ke vlogs pasand hain,1.0
Mujhe is gane ki har cheez pasand hai,1.0
Mujhe ye pasand hai,1.0
Mujhe ye pasand hai,1.0
Mujhe ye Bucky Bhai pasand hai,1.0
Mujhe Kaifi Khalil pasand hai,1.0
Mujhe kaseeda pasand hai,1.0
Mujhe Kawayar ka character Kamiyer se zyada pasand hai yaar kam az kam Kayra ko pasand to karta hai,1.0
Mujhe Pakistani dramas pasand hain lekin ye drama bohat bura hai mujhe laga tha acha hoga lekin is ne mera waqt zaya kar diya,0.0
Mujhe wo lady pasand hai Pakistan mein talent ki kami nahi hai love you,1.0
Mujhe rap wala hissa pasand hai,1.0
Mujhe ye gana pasand hai,1.0
Mujhe ye gane pasand hain kyun ke in mein koi behayai nahi hai shukriya itne khoobsurat gane dene ke liye,1.0
Mujhe ye kaseeda pasand hai,1.0
Mujhe ye qawali bohat pasand hai bohat khoobsurat hai,1.0
Mujhe ye qawali pasand hai ye mere dimagh ko purjosh karti hai aur mere dil ko sukoon deti hai,1.0
Mujhe ye gana pasand hai,1.0
Mujhe ye gana pasand hai,1.0
Mujhe aap ke vlogs pasand hain Ducky bhai,1.0
Main is ko almost roz sunta hoon ye bohat khoobsurat naat hai,1.0
Main ye naat roz sunta hoon,1.0
Main ise din mein do dafa sunta hoon ye bohat dil ko chhoo lene wala hai aur zakhmon ko bhar deta hai,1.0
Main ise bohat martaba sunta hoon aur Nabi Muhammad ﷺ ka ummati hone par fakhar karta hoon,1.0
Main ise har roz sunta hoon,1.0
Main ise har safar ke dauran sunta hoon,1.0
Main ise har roz sunta hoon ye comment is liye kar raha hoon taake mujhe dobara sunne ka yaad rahe,2.0
Main ise laptop par speakers ke sath sunta hoon,2.0
Main ye gana sirf is line ki wajah se sunta hoon,2.0
Main ise lagbhag har roz sunta hoon ye comment is liye chhor raha hoon taake yaad rahe,2.0
Main ise lagbhag har roz sunta hoon ye comment is liye chhor raha hoon taake jab kisi ko pasand aaye to mujhe yaad aa jaye,2.0
Main ne is masterpiece ko hazaar martaba aur zyada suna hai,1.0
Main jab udaas hota hoon tab ye sunta hoon,1.0
Maine ise Dubai Global Village mein suna tha,1.0
Jab poora ghar ikathay baith kar khush tha to mujhe aansu aa gaye,0.0
Main Rawalpindi Dehri Hassanabad mein rehta hoon agar aap aayen to ghar number Waqar Atta Chaki ke sath hai,2.0
Mujhe Aroob bohat pasand hai woh bohat khoobsurat hai Ducky aap lucky ho,1.0
Main ne is gana sun kar apne jazbaat kho diye,0.0
Main Hazrat Muhammad ﷺ se mohabbat karta hoon,1.0
Main Wasif Ali Wasif ka kalam aur Abida jee ki awaaz se mohabbat karta hoon,1.0
Main Hazrat Muhammad ﷺ se bohat mohabbat karta hoon,1.0
Mujhe bohat pasand hai,1.0
Mujhe Abida Parveen ki awaaz pasand hai,1.0
Mujhe bohat pasand hai,1.0
Mujhe Abida Parveen aur Asrar bhai pasand hain,1.0
Mujhe Abida Parveen madam ke gane pasand hain unka dil saaf hai Allah unhein hamesha barkat de,1.0
Mujhe Allah se mohabbat hai,1.0
Mujhe Allah se mohabbat hai aur Hazrat Muhammad ﷺ se bhi mohabbat hai,1.0
Mujhe Allah aur Muhammad se mohabbat hai,1.0
Mujhe Aroob pasand hai,1.0
Mujhe Aroob pasand hai Ducky ki wife bohat cute hai main Aroob se mohabbat karta hoon,1.0
Main kuch mahino se is se mohabbat karta hoon,1.0
Mujhe Coke Studio bohat pasand hai,1.0
Mujhe Coke Studio pasand hai,1.0
Mujhe Ducky Bhai pasand hain,1.0
Mujhe Ducky pasand hai,1.0
Main Hazrat Muhammad ﷺ se bohat mohabbat karta hoon,1.0
Main unki awaaz se mohabbat karta hoon mashallah,1.0
Mujhe unka tareeqa pasand hai,1.0
Mujhe unka dance pasand hai,1.0
Mujhe ye pasand hai,1.0
Mujhe ye bohat pasand hai,1.0
Mujhe Madam Abida Parveen pasand hain,1.0
Mujhe Madam Abida Parveen ki awaaz pasand hai,1.0
Main Muhammad se mohabbat karta hoon,1.0
Main apne Nabi Muhammad ﷺ se mohabbat karta hoon,1.0
Mujhe sirf Coke Studio aur Shae Gill pasand hain Pakistan se baqi sab pasand nahi,1.0
Mujhe original wala pasand hai,1.0
Mujhe Pakistan pasand hai,1.0
Mujhe Pakistan aur Pak Army zindabad,1.0
Main Nabi Muhammad ﷺ se dil ki gehraiyon se mohabbat karta hoon,1.0
Main Nabi Muhammad ﷺ se mohabbat karta hoon,1.0
Main Nabi Muhammad ﷺ se mohabbat karta hoon,1.0
Mujhe qawali pasand hai,1.0
Mujhe gana pasand hai,1.0
Mujhe aap ka dance tareeqa pasand hai,1.0
Mujhe ye dosti pasand hai Kamiyaar aur Dambo bhai ke darmiyan,1.0
Mujhe ye kalaam Mola khair kare pasand hai,1.0
Mujhe ye naat pasand hai,1.0
Mujhe ye naat pasand hai,1.0
Mujhe ye Pakistani gana pasand hai,1.0
Mujhe ye qawali pasand hai,1.0
Mujhe ye qawali pasand hai,1.0
Mujhe ye qawali sun kar bohat sakoon milta hai,1.0
Mujhe ye qawali bohat pasand hai,1.0
Mujhe ye gana pasand hai,1.0
Mujhe ye gana pasand hai,1.0
Mujhe ye gana pasand hai main India se hoon,1.0
Mujhe ye gana pasand hai Malaysia se pyar Pakistan zindabad,1.0
Mujhe ye gana bohat zyada pasand hai,1.0
Mujhe ye gana bohat pasand hai,1.0
Mujhe ye gana pasand hai main Bangladesh se hoon,1.0
Mujhe ye bohat pasand hai,1.0
Mujhe aap pasand hain bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main is gane se bohat bohat zyada mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon,1.0
Main tum se bohat zyada mohabbat karta hoon,1.0
Main Abeda jaan se mohabbat karta hoon,1.0
Main kuch mahino baad bhi tum se mohabbat karta hoon,1.0
Main tamam YouTubers se mohabbat karta hoon,1.0
Main sab se mohabbat karta hoon,1.0
Main Allah se mohabbat karta hoon,1.0
"Main Allah, Muhammad Ali, Ahmad sab se aur bohat zyada mohabbat karta hoon",1.0
Main Allah Pak se mohabbat karta hoon,1.0
Main Aroob se mohabbat karta hoon,1.0
Main Aroob se mohabbat karta hoon,1.0
Main Aroob se mohabbat karta hoon,1.0
Main Bilal Abbas se mohabbat karta hoon,1.0
Main Bucky bhai se mohabbat karta hoon,1.0
Main Dacky bhai se mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai aur main tumhein miss karta hoon bhai,1.0
Main tum se bohat mohabbat karta hoon Ducky,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main Ducky bhai aur Aroob dono se mohabbat karta hoon,1.0
Main tum se mohabbat karta hoon Ducky bhai tum se behtar koi nahi,1.0
Main tum se mohabbat karta hoon Ducky bhai aur ek request hai,1.0
Main tum se mohabbat karta hoon Ducky bhai,1.0
Main tum se bohat mohabbat karta hoon Ducky bhai,1.0
