text,label
Main tum se mohabbat karta hoon Ducky bhai,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main Ducky bhai aur Aroob dono se mohabbat karta hoon,1
Main tum se mohabbat karta hoon Ducky bhai tum se behtar koi nahi,1
Main tum se mohabbat karta hoon Ducky bhai aur ek request hai,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main tum se bohat mohabbat karta hoon Ducky bhai,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main Hazrat Muhammad ﷺ se mohabbat karta hoon,1
Main tum se mohabbat karta hoon Ducky bhai,1
Main Khifi bhai se mohabbat karta hoon,1
Main Muhammad se mohabbat karta hoon,1
Main Muhammad aur unki awaaz se mohabbat karta hoon,1
Main Muhammad se mohabbat karta hoon,1
Main Saad bhai se mohabbat karta hoon,1
Main Ducky bhai se bohat mohabbat karta hoon,1
Main baby Dicky bhai se mohabbat karta hoon,1
Main Wasif Ali Wasif r.a se mohabbat karta hoon,1
Main Muhammad se mohabbat karta hoon,1
Main tum se mohabbat karta hoon,1
Main aap ke vlog se mohabbat karta hoon,1
Main aap ke vlog se mohabbat karta hoon Ducky bhai ye sab se behtareen comedy hai,1
Main aap ke vlogs se mohabbat karta hoon Ducky bhai,1
Mujhe ye gana pasand hai,1
Main Baloch hoon,2
Main Baloch hoon ye gana bohat acha hai,1
Main India se hoon mujhe ye gana pasand hai,1
Main Layari se hoon,2
Main Tripura Agartala se hoon,2
Main yahan hoon Faiza Rizvi,2
Main ye drama dekh raha hoon lekin mujhe is mein koi jazbaat nahi hain story bilkul bekaar hai,0
Mujhe samajh nahi aa raha writer kya kar raha hai ye Kamyaar character bilkul bekar hai,0
Mujhe purana Ducky yaad aata hai,2
Mujhe aap ke vlogs yaad aate hain,2
Mujhe aap yaad aate ho,2
Mujhe Pakistani larki girlfriend ke liye chahiye,2
Mujhe Pakistani larki girlfriend ke liye chahiye main itni umar ka hoon,2
Mujhe lyrics chahiye,2
Main raat ko bina ye gana sune nahi sota,2
Main khareedne ka plan bana raha hoon,2
Main Hazrat Muhammad ﷺ ka ummati hone par fakhar karta hoon,1
Main Hazrat Muhammad ﷺ ka ummati hone par fakhar karta hoon,1
Main is episode ko bohat enjoy karta hoon,1
Main is great song ko bohat pasand karta hoon Russia se pyar ke sath,1
Mujhe ye naat bohat pasand hai,1
Mujhe ye drama bohat pasand hai jo log dekhte hain,1
Mujhe yaad hai jab ye song Uber mein chala tha aur maine apne English Uber driver ko Shazam karte dekha,1
Main Kamyaar se nafrat shuru kar raha hoon 😅,0
Main ab bhi is drama ko pasand karta hoon,1
Main ne Palestine ke liye subscribe kiya,2
Main ne aap ko subscribe kar liya,2
Main Balochistan ki support karta hoon,1
Main Coke Studio ka shukriya ada karta hoon Kaifi ko introduce karne ke liye,1
Mujhe lagta hai ab koi jang nahi hogi kyun ke financial markets recover ho rahe hain,1
Mujhe lagta hai Abida Parveen ka is subcontinent mein koi muqabla nahi,1
Mujhe lagta hai ye sab news dhoka hain,0
Mujhe lagta hai Ayra ko Kamyaar chhor dena chahiye,0
Mujhe lagta hai ye Balochi gana hai,2
Mujhe lagta hai main last episodes dekh kar waqt zaya kar raha hoon bohat boring aur ganda lag raha hai,0
Mujhe lagta hai main ise loop par dekh raha hoon ye story bohat weak hai,0
Mujhe lagta hai ye sab deception plan hai Pakistan ko ehtiyat karni chahiye,2
Mujhe lagta hai Kaifi Khalil Indian hai,2
Mujhe lagta hai Kamyaar Ayra ke laayak nahi,0
Mujhe lagta hai Kamyaar Fariya se shadi karega story bohat bekaar ja rahi hai,0
Mujhe lagta hai Kamyaar ghalat kar raha hai us ne sab ke samne Ayra ki beizzati ki,0
Mujhe lagta hai Kamyaar bohat bada red flag hai,0
Mujhe lagta hai arrest se story change honi chahiye bilkul ghalat kahani,0
Mujhe lagta hai mix thora behtar ho sakta tha in pure sufi awaazon ke sath lekin overall ye clean hai,0
Mujhe lagta hai ye Balochi gana hai,2
Mujhe lagta hai ye Iranian strategy ko mislead karne ke liye hai,2
Mujhe lagta hai is video ne sirf India se 50M se zyada views liye,2
"Mujhe lagta hai humein pata chal jaye ga ke US attack delay kyun kar raha hai, kyun ke Trump zyada vocal tha",2
Maine socha tha Bra (Google RPA ad) 😂,2
"Maine socha tha Ramzan mein sharab wali scene nahi hogi is drama mein, lekin thi 😢",0
"Main bilkul ittefaq karta hoon, main BBA hoon aur years se jobless hoon",2
"Main isay 8th mein sunta tha, ab 12th mein hoon ❤",2
Main new vlog ka intezar kar raha hoon 😢,2
Main Kamiyar banna chahta hoon lekin Fariya jaisi larki ke sath hangout nahi karna chahta,2
Mujhe ek PS5 chahiye plsss 😢😅,2
Main Talha ko chahta hoon ❤,1
Main chahta hoon ye Spotify India par ho,2
Main script writer ko dekhna chahta hoon,2
"Main ye video apne channel par upload karna chahta hoon, ijazat ke sath",2
Main is update ka intezar kar raha tha 👏 ye mera favourite kalam hai aur singer Abida g !!!,1
Main kal kharid loonga,2
"Main give away mein hissa loonga, mera address E / Street New Super Town Lahore",2
Main time dekhunga,2
Main tumhein luck ki dua deta hoon,1
"Mujhe samajh nahi aa raha ye kis language mein hai, lekin mujhe ye song bohat pasand hai 🥰 Kaifi on 🔝 🔥🙌🏻",2
Main Indonesia se hoon lekin mujhe Pakistan ka song pasand hai,2
Main Baloch hoon 👑,2
Main Kamiyar ke behaviour se tang aa gaya hoon,0
Main Bangladesh se hoon 🎉❤,2
Main Pakistan se hoon,2
"Main Gian hoon, Ducky Bhai 😅😂",2
Main yahan hoon 😅,2
Main yahan Honey Singh ke Glory album tracklist se hoon ❤,2
"Main stress mein tha, ye sufi kalam sun kar mera stress kam ho gaya, mashallah",1
Main Indian hoon ❤,2
Main Indian hoon lekin ye drama pasand hai 😊,2
"Main Indian hoon lekin samajh nahi aata, bas vibe hai 💯🔥",2
Main Balochistan Turbat Kech se sun raha hoon,2
Main ye kalam bachpan se sun raha hoon,2
Main isay repeat par sun raha hoon ❣❤,2
Main Nusrat Fateh Ali Khan ka bohat bara fan hoon ❤,1
"Main time traveler hoon, ye masterpiece sun raha hoon ❤",2
Main episode ka intezar kar raha hoon,2
Main next episode ka intezar kar raha hoon,2
Main aap ka sab se bara fan hoon Ducky Bhai,1
Main Muhammad (SAW) se mohabbat karta hoon ❤,1
Main Bangali hoon lekin mujhe ye song pasand hai,2
"Main Chennai se hoon, wow nice song, Coke Studio Pakistan best hai ❤",1
"Main India se hoon, lekin ab episodes boring lag rahe hain, makers please story improve karein",0
"Main Pashtoon hoon, samajh thora kam aata hai lekin vibe hai",2
Main teenager hoon lekin mujhe sufi song pasand hai,2
Main Ramadan mein dekh raha hoon,2
Mujhe samajh nahi aa raha Ayra ko kis baat ki saza mil rahi hai,2
Agar adult unpredictable ho to aap khud party mein kyun gaye,2
Agar kisi ko meaning mile to mujhe batayein,2
"Agar ye sun kar goosebumps nahi aate to bekaar hai, Abida Parveen unbelievable perfect ❤",1
Agar Shoaib Malik singer hote to resemblance amazing hoti 😂,2
Agar aap zinda ho to heart drop karein ❤️,1
Agar aap ne bina aansuon ke suna hai to aap ne sahi nahi suna,2
"Agar aap ko pata hai Faisal Bhai kis ko ""Baby"" kehte hain to aap awesome hain",2
Agar aap nature se mess karoge to consequences ke liye ready raho,2
"Agar aap ne notice kiya Kamiyar ka phone Fariya ke face se unlock hua, ye kaise possible hai 😂",2
Aroob ko kuch ghanton ke liye ignore kar raha hoon,2
"Ik artist ka koi drama nahi hota, na koi majboori, bas uski feelings hoti hain",2
Ik din is ko koi zaroor dekhe ga 😅 agar dekha to like karna,2
"Ik toota hua dil hoon, shehar mein veerana ♥️🌚",0
Ik toota hua dil hoon mein shehar mein veerana,0
Ik toota hua dil hoon,2
"Ik toota hua dil hoon, main shehar mein virana",0
Ramzan Mubarak mein ❤❤,1
Pak aur India ke darmiyan war ki situation mein bhi main ye masterpiece enjoy kar raha hoon,2
Ye rap kis language mein hai?,2
Kaifi Khalil kis language mein ga rahe hain?,2
Har video mein (iss baar ye cheez bohat important hogi) 😂,2
India 🇮🇳 kon kon sun raha hai 😊❤,2
"India sy sun raha hoon, nice song 😍",2
Indian fans like karo 😅,2
Indian ho kar Pakistani song sun rahi hoon 😂,2
Indian people jealous of our songs 😎,2
Indians join this line,2
India to war gaya,0
India! Ye Lyari ka dhurandar hai jo aap ko nahi dikhaya gaya,2
Indian fans like karo 😅,2
Indian South Africa se haar gaya,2
Indian ho kar Pakistani song sun rahi hoon 😂,2
Indian kon hai,2
Indian log hamare songs se jealous hain 😎,2
Indian log yahan like karein ❤,2
Indians is line mein join karein,2
"Inka vlog sab like karte hain, dekhte hain Islamic channel ko kon subscribe karta hai 😢",2
"In ke relations theek hone chahiye, ye aur kharab ho gaye",0
Insaan ke paas paisa ho to pair ki boo bhi nahi aati logon ko 😅,2
InshaAllah main ye khareed loonga,2
"InshaAllah Iran war jeetega, Allah haq ke sath hai ❤",2
Instagram itna na banao,2
"Instagram ka link diya hai, Molvi je",2
Instagram se kon kon aaya hai 😊,2
Instagram se Sun kr kon kon aaya he sunne,2
Intarest kharp ho raha hea bilkul bakbas Kamiyar deserve fariya not ayra,0
Interesting Tha par aab fazol kr diya,0
Love from India Jammu.,1
I love you Aroob.,1
iPhone dual eSIM PTA buy karna chahiye ya physical + eSIM wala?,2
iPhone giveaway kar do.,2
iPhone Pro Max mera bhi.,2
iPhone quality is still better hahaha wtf 😂😂,1
Iqbal is great.,1
"Iqra api ki beti aa gayi hai, woh bhi year ago shaadi thi aur aap ki shaadi saal guzar gaye hain?",2
Ira party mein bohat pyari lag rahi thi ❤,1
Iran and America brother brother 😂😂😂😂😂,2
Iran gorilla war ki tayari mein lag raha hai most probably in worst case scenario.,2
Iran inqilab zindabad 🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷,1
Iran ka khauf itna hai ke tatti bhi nahi kar pa rahe 😂😂,2
Iran long live ❤,1
Iran se kuch seekho Muslim country.,2
Iran vs America is jang mein super power ka status khatam ho jaye ga.,1
"Iran will win insha'Allah, it will come out stronger.",1
Iran with Verba missile with motorcycle boat can create problems for naval fleet.,2
Iron Man feeling was personal 😂😂😂,2
"Irqn aur Pakistan apni afwaaj ka sath kabhi na chhoden, dushman qareeb hai.",2
Is anyone Bangladeshi?,2
Is baby ko base nahi pasand.,0
Is bar RAM to at least 16GB de dete.,2
Is bar Samsung ne handset par kam karne ke bajaye YouTubers par bohat paisa lagaya hai 😂,2
"Is bar ek episode kyun aaya hai, doosra kyun nahi aaya? 🤔",0
"Is daramay mein har scene ghalat hai, yeh kya ho raha hai.",0
"Is drama mein Danish Taimoor ya Feroz Khan hona chahiye tha, Bilal ki acting mein dam nahi hai bilkul bhi.",0
Is drama mein zabardasti logon ko addicted aur society ko acceptable banaya ja raha hai.,0
Is Fariya ka bhi Qayamat wale din alag hi hisaab hoga 😬,2
Is Fariya kaali ki billi bhi kaali hai.,2
Is full karaoke mil sakta hai?,2
"Is it Babar Azam singing the first ""Kana Yaari"" line?",2
Is it in Arabic?,2
Is it Pashtooni language?,2
Is ke galay se ghanti utaaro warna yeh mar jaye gi.,0
"Is larki ki wajah se uska scandal bana, use kuch nahi kehta, ajeeb pathetic writer and director.",0
Is liye mili hai ke ja 🤑 paisa hai.,2
Is liye subscribe kar liya hai.,2
Is masi ki sahi besti hui hai 😂,1
Is moolai aurat ki awaaz na aati to.,2
Is my favourite line.,1
Is photo mein Ducky bhai to doodh wala lag raha hai.,1
Is Ramzan Allah sab ko Umrah karwaye ❤ Ameen.,1
Is Ramzan mein jo roza rakh raha hai bas wohi like kare ❤,1
Is se acha to Naseebo ka tha.,0
Is shakal wale se phir tumne kyun shadi ki? 😂,2
Is she a bartender?,1
Is that Urdu? 😳😳,2
Is there anything more beautiful?,2
Is this Sindhi language?,2
Is this comedy drama?,2
Is this drama hai ya sharab station/shop?,2
Is this last part?,2
Is this Pashto?,2
Is this Pushto?,2
Is this supposed to be a ragebait?,2
Is video mein Saad ko kitne thappar pare hain Aroob se?,2
"Is waqt har jagah jang ki baat ho rahi hai, aise waqt mein Modi ka daura Israel kyun hua? Zara is par bhi roshni daalein Faisal bhai.",2
Is writing ki logic ki 🤬🤬🤬,0
Israr real gem.,1
iShowSpeed la raha hai picture mein.,2
Ishtiaq is my favourite of all 😊,1
Ishtiaq run mureed hai 😂,1
"Ishtiaq woh Fiza Aapa ke show ka doctor hai, bechara ki koi ghalti nahi.",1
Ishtiyaq have great patience 😂😂😂,1
Ishtiyaq ki birthday mana di zabardasti se 😂😅,1
"Is liye main nala nahi phanta, last tak phanta hoon 😅",2
Iska mooh dekh kar lagta hai iski gf hogi 😂,2
Iska pre-order kab aayega? 😭 Subah se Chrome refresh kar raha hoon 😭😭,2
Isko bolte hain promo.,0
"Isko itni akal nahi, galat Fariya ne kiya us ke sath daily ghoomti.",2
Israel ke against bhi video banain Faisal Warraich sahib.,0
Israr Shah my most favourite.,1
Iss mein kaunsi language use ki hai?,2
Is se acha tha ke Khawar se hi shaadi kar leti 😂,0
Istiyak and Kamiyar are so funny couple 😁😁,1
It’s my favourite drama ❤️❤️🎉🎉😊😊,1
"It became so boring now, main bas end ka wait kar raha hoon.",0
It could have been in India if partition na hoti.,2
It is boring now.,0
It is my favourite song.,1
It is my first choice for me.,2
"It is Pakistan, not Indian.",2
It just heals the dark of my black heart… us ki awaaz best healer hai jab Allah ki baat karti hai.,1
It literally gave me goosebumps.,1
"It’s a Pakistan song but I am Indian, Bharat Mata ki jai.",2
It seems like kids’ show.,0
It should go viral.,1
"It’s a war tactic, carrier ki ghalti nahi.",2
"It’s being over now, he should stop this nonsense.",0
It’s difficult to write about Muhammad in a religious context.,2
It’s Faisal Warraich bhai here 😭 Tussi sahi time te aaye ho 🙏,1
It’s getting disgusting.,0
"It’s getting too much boring. Completely ruined the magic, almost skip full show 😂",0
It’s June 🥺❤❤,2
It’s last Ramzan-ul-Mubarak of… and I am listening this masterpiece ❤,1
It’s my routine song 🎵🎵 meri day is se start hoti hai.,1
It’s not available on Spotify India 😢😢😢,0
"It’s not Ducky Bhai, it’s Chashmatu Bhai 😎",2
It’s October… AM.,2
"It’s over man, I’m getting bored of seeing the same thing.",0
It’s Pashto song 🎉,2
"It’s ridiculous. Story ka kuch ata pata nahi, jo dil karta hai wo likh dete hain. So boring.",0
"It’s such an embarrassing situation, seriously getting insulted in a gathering with your husband 😢",0
It’s the best naat of Nusrat Fateh Ali.,1
It's time to report this drama now...it's on my nerves now bcz of kamiyar,1
Yeh bohat khoobsurat hai mujhe bohat pasand hai ❤️❤️❤️❤️,0
Yeh bohat badtameez rawaiya hai 😢,0
Itna bara nashai 😡😡😡😡,0
Itni bakwas script poori ghaltiyon se bhari hui 😂 Ayra pasand nahi woh larki pasand hai jis ne sar e aam ruswa kiya wow,0
Itna bakwas vlog,0
Itna bhi over react acha nahi hota mote 😂,0
Itna bhi sach nahi bolna tha 😂😅,0
Itna bura drama hai,0
Itna bura kiya Faria ne jhooti video waghera phir bhi abhi tak rabta kyun bhai kyun,2
Itna chota sawal jawab ?????????,0
Itna chota sa sawal jawab 😢 itne dino ke baad vlog aya woh bhi itna sa :))),0
Itna cringe mawaad kyun hai is video ka 😭,0
Itna zyada kheench diya bore ho gaya achi kahani ko kharab kar diya 👎,0
Itna fazool drama na koi kahani na kuch aik dam fazool drama,0
Itne bhari alfaaz hain Hindustan ko to samajh bhi nahi aayegi 😂😂,0
Itna latka ke rakh diya hai is dramay ko ab to Kamiyar par ghussa aata hai,0
Itni over acting Kamiyar ko suit nahi karti,0
Itna pasand tha drama ab boring ho gaya ajib,0
Itna bewaqoofana drama kaise kar liya Bilal ne yaar,1
Itna sach 😅😅😅😂😂😂😂 had ho gayi 😂😂😂,2
Itna waqt nahi dete bhai vlog ko miss you 🎉,0
Itna bakwas drama aur itni zyada over acting dono ne ki hai bakar,0
Itne din baad diya pehle kya dekha tha bhool gaya,0
Itne din baad aaye ho yaar aap,2
Itne saal se sun raha hoon aaj video dekhi 15mar Abida nice ❤💫👑,1
Itne pyare the Kamiyar kya bana diya is ke kirdar ko,0
Itna thora sa sawal jawab,2
Itni achi awaaz yeh wali qawwali main roz sunti hoon,1
Itni boring aur lambi episode,0
Itni dair baad kyun vlog dala,2
Itni dair se kahan gayab the,2
Itni dopahar mein kaun party karta hai ???,2
Itni jaldi aa gaya video,2
Itni jurrat nahi hai Ducky bhi kisi ke ghar ghus kar vlog banao,2
Itni bakwas kahani hai dramay ki bilkul bekar,0
Itni dair se vlog kyun upload karte ho bhai 😢😒,0
Itne din kahan the bhai,0
Itne din se kahan the 😢,2
Itne bure log pets nahi rakhte,2
Subah 3 baje motorway par shehar se shehar safar karte hue yeh shahkaar sunna ✨,0
Yeh sufiyana gana hai aur legend Abida ji ke sath zabardast singer Israr bhai kya zabardast jori hai,1
Yeh bohat khoobsurat aur bohat pyara hai,1
Yeh Ekta Kapoor ke dramon jaisa ho gaya hai kahani kahin nahi ja rahi har episode mein wapas zero par bas waqt zaya,1
Yeh aur zyada kharab ho raha hai Kamiyar us ke sath ghoom raha hai kahani 😂,2
Yeh asal sangeet hai,0
Ishtad phupha Rasool Allah Muhammad par salam ko jaante hain,1
Yeh Ishtiaq ne dinner rakh kar hi ghalti kar di 😂,2
Behtareen waqt kya hai aur bohat enjoy kiya 😍,1
Jab bhi Abida Parveen ko sunta hoon aankhon mein aansu aa jate hain love you mam,1
Jab banda comment mein bola tha potty kaise karte ho mujhe bohat funny laga 😂😂😂,1
